player_id,name,role,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
233,Manzambi Johan,Midfielder,NA,NA,NA,61,NA,NA,NA,NA,41,0,0,0,93%,0,0,0%,0,0,0,5,0,0,5,44,48,1,0,0,0,0,0,2,0,1,0,5,0,0,0,0,1,NA,NA,6.5
234,Mohammad Abualnadi,Defender,NA,NA,NA,90,NA,NA,NA,NA,21,0,0,0,75%,0,0,0%,0,0,0,2,0,0,5,28,40,3,0,2,0,0,0,8,2,3,3,4,2,0,0,0,NA,1,NA,4.5
235,Suzuki Junnosuke,Defender,NA,NA,NA,90,NA,NA,NA,NA,10,0,0,0,71%,0,0,0%,0,0,0,3,0,0,4,14,27,0,3,5,0,0,0,0,7,0,1,4,1,1,3,0,NA,NA,NA,7
236,Isidor Wilson,Attacker,NA,NA,NA,86,NA,NA,NA,NA,17,0,0,1,89%,3,1,33%,1,1,0,0,0,1,1,19,32,1,0,0,1,3,1,5,3,1,0,3,2,2,0,0,1,NA,NA,7.8
237,Kossounou Odilon,Defender,NA,NA,NA,90,NA,NA,NA,NA,52,0,0,0,83%,1,0,100%,0,1,0,2,0,0,5,63,75,2,6,6,0,0,0,2,6,1,1,9,0,0,0,0,NA,1,NA,7.3
238,Lo Celso Giovani,Midfielder,NA,NA,NA,83,NA,NA,NA,NA,15,0,0,0,71%,1,0,0%,1,0,0,0,0,0,3,21,39,0,3,1,1,0,0,6,8,3,5,3,4,3,1,0,1,1,NA,7.5
239,Gregoritsch Michael,Attacker,NA,NA,NA,90,NA,NA,NA,NA,10,0,0,0,71%,2,1,50%,0,1,0,0,4,0,0,14,40,3,2,0,0,3,1,7,7,3,2,4,2,2,3,0,NA,1,NA,6.9
240,David Promise,Attacker,NA,NA,NA,56,NA,NA,NA,NA,7,0,0,0,78%,3,1,33%,1,1,0,1,0,0,1,9,26,1,0,0,1,2,0,6,2,2,1,5,1,1,1,0,1,1,NA,6.2
241,Muldur Mert,Defender,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,87%,0,0,0%,0,0,0,1,5,0,2,30,49,1,2,0,0,1,0,6,3,2,2,4,1,0,0,0,NA,NA,NA,5.2
242,Kramaric Andrej,Attacker,NA,NA,NA,90,NA,NA,NA,NA,8,0,0,0,80%,2,1,0%,1,0,0,0,0,2,0,10,28,8,1,0,1,3,2,12,6,2,0,4,1,1,2,0,NA,NA,NA,5.8
243,Muheim Miro,Defender,NA,NA,NA,90,NA,NA,NA,NA,27,0,1,1,56%,2,1,50%,0,1,0,3,4,1,14,48,75,0,2,3,0,1,0,5,7,1,0,9,3,3,2,0,NA,NA,NA,6.1
244,Sunjic Ivan,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,63%,1,0,100%,0,1,0,1,1,2,2,30,51,0,1,0,2,5,3,8,7,3,3,4,0,0,3,0,NA,NA,NA,6.6
245,Abdulelah Alamri,Defender,NA,NA,NA,90,NA,NA,NA,NA,16,0,0,0,67%,0,0,0%,0,0,0,2,0,0,6,24,28,0,1,3,0,0,0,3,1,3,0,5,0,0,0,0,NA,1,NA,6
246,Demirovic Ermedin,Attacker,NA,NA,NA,45,NA,NA,NA,NA,2,0,0,0,29%,0,0,0%,0,0,0,1,0,0,1,7,13,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,NA,NA,5.8
247,Starfelt Carl,Defender,NA,NA,NA,90,NA,NA,NA,NA,17,0,0,0,59%,0,0,0%,0,0,0,2,0,0,4,29,35,4,4,4,0,0,0,4,5,0,1,2,1,0,0,0,NA,NA,NA,6.9
248,Pavlovic Aleksandar,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,72,0,0,0,89%,0,0,0%,0,0,0,10,8,1,13,81,100,1,0,1,0,1,1,7,2,5,1,4,0,0,1,0,NA,NA,NA,6.7
249,Mina Yerry,Defender,NA,NA,NA,90,NA,NA,NA,NA,70,0,0,0,90%,0,0,0%,0,0,0,16,0,0,22,78,87,3,1,4,0,0,0,4,4,1,1,4,1,0,2,0,NA,1,NA,6.7
250,Benbot Oussama,Keeper,0,1,0,90,1,3,2,8,12,NA,NA,NA,,0,0,0%,0,0,0,5,0,0,9,16,30,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,NA,NA,NA,5.4
251,Cheshmi Roozbeh,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,32,0,0,0,78%,4,1,50%,1,2,0,4,6,4,9,41,68,0,0,1,0,5,4,3,8,1,0,11,4,2,0,0,NA,NA,NA,8.1
252,Mensah Gideon,Defender,NA,NA,NA,90,NA,NA,NA,NA,31,0,0,0,84%,2,0,50%,1,1,0,4,0,0,8,37,49,2,1,3,0,0,0,3,4,2,1,5,2,2,1,0,NA,NA,NA,7
253,Hayakawa Tomoki,Keeper,0,0,2,90,0,0,0,6,13,NA,NA,NA,,1,0,100%,0,1,0,5,0,0,9,17,24,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,4.9
254,Zubimendi Martin,Midfielder,NA,NA,NA,45,NA,NA,NA,NA,5,0,0,0,63%,0,0,0%,0,0,0,0,0,0,0,8,17,0,3,2,0,0,0,1,5,0,0,1,2,0,0,0,1,NA,NA,5.1
255,Randall Jesse,Attacker,NA,NA,NA,57,NA,NA,NA,NA,7,0,0,0,50%,2,1,0%,1,0,0,1,1,1,1,14,28,0,1,0,1,3,3,2,5,1,0,2,0,0,1,0,1,NA,NA,6.5
256,Hadzikadunic Dennis,Defender,NA,NA,NA,90,NA,NA,NA,NA,31,0,0,0,89%,0,0,0%,0,0,0,4,0,0,4,35,46,1,1,4,0,0,0,3,3,1,2,5,2,0,0,0,NA,1,NA,4
257,Saliba Nathan,Midfielder,NA,NA,NA,16,NA,NA,NA,NA,7,0,0,0,88%,0,0,0%,0,0,0,0,0,0,0,8,13,0,1,0,1,0,0,2,4,0,0,1,1,0,3,1,0,NA,NA,6.2
258,Araujo Ronald,Defender,NA,NA,NA,90,NA,NA,NA,NA,29,0,0,0,81%,0,0,0%,0,0,0,1,3,1,4,36,58,0,1,5,0,1,0,4,2,1,1,5,0,0,1,0,NA,NA,NA,5
259,Alijonov Khojiakbar,Defender,NA,NA,NA,15,NA,NA,NA,NA,7,0,0,0,78%,0,0,0%,0,0,0,1,0,0,2,9,12,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,NA,NA,6.2
260,Kluivert Justin,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,17,1,1,1,81%,4,1,25%,2,1,0,1,5,5,1,21,43,0,1,1,1,2,1,2,4,0,0,3,1,0,1,0,NA,NA,NA,8.8
261,Mendy Antoine,Defender,NA,NA,NA,90,NA,NA,NA,NA,86,0,0,0,95%,0,0,0%,0,0,0,0,4,1,1,91,110,0,2,5,0,3,3,2,7,2,0,6,1,0,1,0,NA,1,NA,7.8
262,Fayulu Timothy,Keeper,0,1,0,90,0,1,1,5,18,NA,NA,NA,,0,0,0%,0,0,0,1,0,0,7,24,31,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,6.3
263,Svensson Daniel,Defender,NA,NA,NA,90,NA,NA,NA,NA,60,0,0,0,92%,0,0,0%,0,0,0,5,0,1,8,65,74,0,0,3,0,1,1,2,3,1,0,6,2,2,0,0,NA,NA,NA,7.1
264,Hernandez Lucas,Defender,NA,NA,NA,90,NA,NA,NA,NA,21,0,0,0,75%,1,0,100%,0,1,0,2,12,2,3,28,61,2,1,2,0,1,1,5,4,1,1,3,2,0,0,0,NA,1,NA,6.9
265,Van Eijma Roshon,Defender,NA,NA,NA,90,NA,NA,NA,NA,18,0,0,0,67%,0,0,0%,0,0,0,0,11,5,5,27,58,1,2,5,0,1,0,2,3,0,0,3,1,1,0,0,NA,NA,NA,7.6
266,Titraoui Yassine,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,17,0,0,0,85%,5,1,60%,1,3,0,1,0,0,3,20,42,1,0,0,4,2,1,7,4,1,1,4,1,1,2,0,NA,NA,NA,6.7
267,Rodriguez Tomas,Attacker,NA,NA,NA,90,NA,NA,NA,NA,15,0,0,0,83%,3,2,0%,1,0,0,0,1,0,0,18,42,2,3,0,3,3,1,10,7,1,1,3,1,1,2,0,NA,NA,NA,5.9
268,Radeljic Stjepan,Defender,NA,NA,NA,90,NA,NA,NA,NA,38,0,0,0,73%,0,0,0%,0,0,0,1,10,0,8,52,83,2,0,2,0,0,0,2,2,0,2,4,0,0,2,0,NA,1,NA,6.4
269,Roger Ibanez,Defender,NA,NA,NA,90,NA,NA,NA,NA,49,0,0,0,69%,0,0,0%,0,0,0,7,0,1,12,71,109,1,1,1,0,0,0,3,11,1,3,13,10,6,0,0,NA,1,NA,7.9
270,Stanek Jindrich,Keeper,0,1,0,90,0,4,2,4,24,NA,NA,NA,,0,0,0%,0,0,0,13,0,0,20,32,42,0,1,0,0,0,0,0,2,0,0,6,0,0,1,0,NA,NA,NA,7.8
271,Duverne Jean-Kevin,Defender,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,66%,0,0,0%,0,0,0,4,0,0,13,38,50,4,4,1,0,0,0,7,8,4,2,5,4,4,0,0,NA,1,NA,6.8
272,Lee Gihyuk,Midfielder,NA,NA,NA,64,NA,NA,NA,NA,21,0,0,0,78%,0,0,0%,0,0,0,0,3,1,2,27,44,3,1,0,1,0,0,7,8,3,2,5,2,2,5,0,1,1,NA,6.4
273,Ruben Dias,Defender,NA,NA,NA,30,NA,NA,NA,NA,14,0,0,0,100%,0,0,0%,0,0,0,1,2,0,1,14,24,1,1,0,2,2,1,5,4,0,1,2,1,1,1,1,0,NA,NA,6
274,Ezatolahi Saeid,Midfielder,NA,NA,NA,73,NA,NA,NA,NA,22,0,2,0,69%,0,0,0%,0,0,0,0,5,3,0,32,51,0,1,0,3,0,0,5,2,2,0,5,1,1,0,0,1,1,NA,6.2
275,Valencia Enner,Attacker,NA,NA,NA,90,NA,NA,NA,NA,32,0,0,0,89%,1,0,100%,0,1,0,0,1,1,1,36,61,0,1,1,1,3,0,6,2,1,1,5,1,0,0,0,NA,1,NA,6.6
276,Akram Afif,Attacker,NA,NA,NA,89,NA,NA,NA,NA,6,0,0,0,50%,1,0,100%,0,1,0,0,1,0,1,12,21,8,1,0,2,0,0,11,2,2,0,0,0,0,1,0,1,NA,NA,5.2
277,Svoboda Michael,Defender,NA,NA,NA,90,NA,NA,NA,NA,32,0,0,0,74%,0,0,0%,0,0,0,5,0,0,8,43,62,0,0,2,0,1,1,0,4,0,0,3,1,1,2,0,NA,NA,NA,6.2
278,De Paul Rodrigo,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,46,0,1,1,87%,3,1,33%,1,1,0,2,5,3,2,53,72,1,0,0,2,3,1,6,1,0,4,3,0,0,0,0,NA,NA,NA,8.1
279,Sarr Mamadou,Defender,NA,NA,NA,90,NA,NA,NA,NA,36,1,0,0,78%,1,0,0%,1,0,0,3,9,3,6,46,85,2,2,4,0,1,1,3,4,1,1,5,1,0,0,0,NA,NA,NA,8
280,Dargahi Dennis,Attacker,NA,NA,NA,90,NA,NA,NA,NA,15,0,0,1,83%,1,0,100%,0,1,0,0,1,1,0,18,41,3,0,1,0,4,2,12,9,7,2,6,2,1,5,0,NA,NA,NA,7.7
281,Mostafa Zico,Midfielder,NA,NA,NA,89,NA,NA,NA,NA,47,0,0,0,82%,2,0,50%,1,1,0,0,4,3,0,57,79,0,0,0,2,5,1,7,3,1,1,6,0,0,2,0,1,NA,NA,6.9
282,Paugain Wilguens,Defender,NA,NA,NA,90,NA,NA,NA,NA,44,0,1,1,80%,1,0,100%,0,1,0,4,0,1,12,55,65,1,1,3,0,0,0,2,3,1,0,8,2,1,0,0,NA,NA,NA,7.8
283,Weghorst Wout,Attacker,NA,NA,NA,15,NA,NA,NA,NA,5,0,0,0,83%,0,0,0%,0,0,0,0,2,0,0,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,5.7
284,Arce Alex,Attacker,NA,NA,NA,90,NA,NA,NA,NA,32,0,0,0,89%,2,0,0%,2,0,0,2,5,4,2,36,64,1,1,1,1,3,3,2,6,0,2,6,2,1,0,0,NA,NA,NA,7.3
285,Sergeev Igor,Attacker,NA,NA,NA,90,NA,NA,NA,NA,20,0,1,1,77%,4,2,50%,0,2,0,5,4,3,7,26,41,1,0,0,1,0,0,3,1,0,0,3,0,0,1,0,NA,NA,NA,7.7
286,Sidny Lopes Cabral,Defender,NA,NA,NA,90,NA,NA,NA,NA,16,0,0,0,55%,0,0,0%,0,0,0,2,0,0,8,29,42,0,8,5,0,1,1,1,10,1,3,2,0,0,1,0,NA,NA,NA,7.7
287,Garcia Joan,Keeper,0,1,0,90,0,3,3,2,13,NA,NA,NA,,0,0,0%,0,0,0,5,0,0,17,25,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,NA,NA,NA,7.6
288,Mane Sadio,Attacker,NA,NA,NA,88,NA,NA,NA,NA,46,0,0,0,75%,1,1,0%,0,0,0,8,3,1,13,61,91,1,2,1,1,2,1,7,5,3,0,5,1,1,1,0,NA,1,NA,5.3
289,Bernhardsson Alexander,Defender,NA,NA,NA,90,NA,NA,NA,NA,50,0,0,0,82%,1,0,0%,1,0,0,3,5,0,7,61,89,0,1,1,0,0,0,2,8,0,1,1,5,3,2,0,NA,NA,NA,7.2
290,Gilson Benchimol,Attacker,NA,NA,NA,12,NA,NA,NA,NA,4,0,0,0,67%,0,0,0%,0,0,0,0,3,0,0,6,14,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,NA,NA,5.9
291,Trezeguet,Attacker,NA,NA,NA,30,NA,NA,NA,NA,2,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,4,13,1,1,0,1,4,1,7,4,2,0,3,0,0,2,0,NA,NA,1,4.4
292,Kovacic Mateo,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,32,0,0,0,80%,0,0,0%,0,0,0,6,1,0,8,40,52,1,1,0,2,1,1,14,7,4,1,10,3,2,2,0,NA,NA,NA,6
293,Edmilson Junior,Attacker,NA,NA,NA,90,NA,NA,NA,NA,14,0,0,0,58%,1,1,0%,0,0,0,1,2,0,3,24,40,3,2,1,3,1,0,7,4,0,0,3,1,1,1,0,NA,NA,NA,5.4
294,Bremer,Defender,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,89%,0,0,0%,0,0,0,2,0,0,5,37,46,2,1,4,0,1,1,3,4,1,0,6,0,0,2,0,NA,NA,NA,6.8
295,Holes Tomas,Defender,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,53%,0,0,0%,0,0,0,4,1,1,10,47,78,0,1,2,0,2,2,0,6,0,2,5,2,2,1,0,NA,NA,NA,7.3
296,Nematov Abduvohid,Keeper,0,4,0,90,1,5,4,4,14,NA,NA,NA,,0,0,0%,0,0,0,6,0,0,19,27,38,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,7
297,Shukurov Otabek,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,46,0,0,0,88%,2,1,50%,0,1,0,6,0,0,7,52,69,0,0,0,0,3,1,6,6,3,3,7,4,2,1,0,NA,NA,NA,7.2
298,Yang Hyunjun,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,24,0,0,0,53%,1,1,0%,0,0,0,5,3,0,13,45,82,0,2,1,1,3,2,7,7,1,1,6,0,0,3,0,NA,1,NA,7
299,Mohammadi Milad,Defender,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,76%,0,0,0%,0,0,0,2,0,0,5,25,34,2,0,0,2,0,0,7,3,2,2,5,2,0,1,0,NA,1,NA,5.7
300,Ahmed Qasem,Attacker,NA,NA,NA,15,NA,NA,NA,NA,0,0,0,0,0,1,0,0%,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,NA,5.2
301,Talbi Montassar,Defender,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,79%,5,2,0%,3,0,0,0,12,4,2,33,63,0,3,3,0,0,0,0,3,0,1,4,0,0,0,0,NA,NA,NA,7.8
302,Hamdy Fathy,Midfielder,NA,NA,NA,45,NA,NA,NA,NA,34,0,0,0,97%,0,0,0%,0,0,0,5,0,0,5,35,38,0,2,0,0,0,0,0,2,0,2,3,0,0,0,0,1,NA,NA,6.6
303,Park Jinseob,Defender,NA,NA,NA,83,NA,NA,NA,NA,81,0,0,0,95%,1,0,0%,1,0,0,5,0,0,7,85,94,2,1,3,0,0,0,3,3,1,3,3,1,0,1,0,1,1,NA,6.6
304,Endrick,Attacker,NA,NA,NA,60,NA,NA,NA,NA,23,0,0,0,96%,1,1,0%,0,0,0,0,7,4,0,24,44,0,0,0,0,1,1,2,6,0,0,5,0,0,5,0,1,NA,NA,7.2
305,Aouar Houssem,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,69,1,1,0,93%,2,0,100%,0,2,0,6,6,1,7,74,94,1,1,1,0,0,0,3,5,2,1,7,3,2,1,0,NA,1,NA,8.1
306,Talbi Chemsdine,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,17,0,1,0,68%,1,0,100%,0,1,0,3,9,1,5,25,55,0,0,1,2,2,2,4,5,1,3,8,2,2,1,0,NA,NA,NA,6.9
307,Varela Guillermo,Defender,NA,NA,NA,90,NA,NA,NA,NA,60,0,0,0,83%,0,0,0%,0,0,0,3,2,0,5,72,110,0,0,3,1,5,3,7,6,3,1,8,1,1,2,0,NA,1,NA,7
308,Etienne Derrick,Attacker,NA,NA,NA,77,NA,NA,NA,NA,2,1,1,0,25%,1,1,0%,0,0,0,0,0,1,0,8,14,3,2,1,1,1,1,6,3,3,0,1,0,0,0,0,NA,1,NA,5.9
309,Alonso Junior,Defender,NA,NA,NA,90,NA,NA,NA,NA,14,0,0,0,88%,2,0,50%,1,1,0,2,0,0,2,16,29,4,4,8,0,0,0,5,5,1,2,2,0,0,1,0,NA,NA,NA,7
310,Gigovic Armin,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,32,0,0,0,74%,1,1,0%,0,0,0,5,0,0,10,43,59,2,3,4,1,0,0,6,7,2,0,11,3,2,1,0,NA,NA,NA,6.6
311,Leo Pereira,Defender,NA,NA,NA,90,NA,NA,NA,NA,59,0,0,0,94%,0,0,0%,0,0,0,2,1,0,4,63,78,1,2,9,0,0,0,1,2,0,2,6,0,0,0,0,NA,NA,NA,7.4
312,Bobb Oscar,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,49,0,0,0,86%,7,0,43%,4,3,0,3,8,2,4,57,88,1,3,0,0,5,4,4,9,0,1,12,1,1,1,0,NA,1,NA,7.8
313,Raphinha,Attacker,NA,NA,NA,90,NA,NA,NA,NA,15,0,0,0,56%,2,0,50%,1,1,0,0,0,3,0,27,41,12,13,0,1,1,0,18,13,4,0,2,0,0,0,0,NA,NA,NA,5.8
314,Mahmoud Almardi,Attacker,NA,NA,NA,90,NA,NA,NA,NA,25,0,1,1,89%,4,0,25%,3,1,0,1,2,0,1,28,49,2,4,1,2,3,2,6,8,1,0,3,2,2,0,0,NA,NA,NA,8.2
315,Mohamed Manai,Attacker,NA,NA,NA,90,NA,NA,NA,NA,28,0,0,1,67%,3,1,33%,1,1,0,3,0,1,5,42,58,1,0,4,0,0,0,5,3,1,1,8,2,1,1,0,1,NA,NA,7.3
316,Alex Sandro,Defender,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,68%,0,0,0%,0,0,0,1,0,0,6,37,50,0,3,7,0,0,0,2,6,2,0,6,1,1,2,0,NA,NA,NA,6.8
317,Epolo Matthieu,Keeper,0,3,0,90,0,4,1,3,11,NA,NA,NA,,0,0,0%,0,0,0,4,0,0,10,17,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,7.3
318,Yirenkyi Caleb,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,41,0,0,0,89%,0,0,0%,0,0,0,3,0,0,4,46,61,1,3,7,0,0,0,1,6,0,1,5,2,1,1,0,NA,NA,NA,6.8
319,Mbokazi Mbekezeli,Defender,NA,NA,NA,90,NA,NA,NA,NA,37,0,0,0,82%,0,0,0%,0,0,0,1,3,0,3,45,61,1,3,0,0,1,1,4,9,2,0,7,3,1,2,0,NA,NA,NA,7.2
320,Laros Duarte,Midfielder,NA,NA,NA,45,NA,NA,NA,NA,17,0,0,0,63%,0,0,0%,0,0,0,1,0,0,1,27,41,0,3,0,0,1,1,1,5,1,2,0,0,0,1,1,0,NA,NA,7
321,Arevalo Jeremy,Attacker,NA,NA,NA,56,NA,NA,NA,NA,7,0,0,0,50%,0,0,0%,0,0,0,0,0,1,0,14,20,1,2,0,1,1,1,3,5,1,0,1,0,0,2,0,1,NA,NA,6.6
322,Husam Abudahab,Defender,NA,NA,NA,90,NA,NA,NA,NA,50,0,0,0,82%,1,0,0%,1,0,0,3,5,3,4,61,95,1,2,1,1,1,1,2,3,0,1,4,0,0,0,0,NA,NA,NA,7.5
323,Bensebaini Ramy,Defender,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,70%,0,0,0%,0,0,0,1,0,0,2,27,49,2,1,1,1,2,1,7,5,1,2,5,3,1,0,0,NA,1,NA,5.8
324,Mohammad Abuhasheesh,Defender,NA,NA,NA,90,NA,NA,NA,NA,16,0,0,0,57%,1,0,0%,1,0,0,2,3,3,7,28,56,0,0,4,0,0,0,2,3,0,1,6,3,2,0,0,NA,NA,NA,7.2
325,De Cuyper Maxim,Defender,NA,NA,NA,90,NA,NA,NA,NA,41,0,0,0,82%,1,0,0%,1,0,0,6,0,0,10,50,62,2,8,3,1,0,0,4,12,0,1,4,4,2,0,0,NA,NA,NA,7
326,Preciado Angelo,Defender,NA,NA,NA,90,NA,NA,NA,NA,55,0,0,0,92%,0,0,0%,0,0,0,3,0,1,5,60,73,0,2,5,0,0,0,1,3,1,1,1,0,0,1,0,NA,NA,NA,7.3
327,Zeneli Besfort,Midfielder,NA,NA,NA,24,NA,NA,NA,NA,3,0,1,0,100%,0,0,0%,0,0,0,0,2,1,0,3,7,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,NA,NA,6.3
328,Thomas Ryan,Midfielder,NA,NA,NA,45,NA,NA,NA,NA,18,0,0,0,82%,0,0,0%,0,0,0,0,0,0,0,22,27,2,3,1,1,0,0,4,3,0,0,0,0,0,0,0,1,NA,NA,5.8
329,Odegaard Martin,Midfielder,NA,NA,NA,54,NA,NA,NA,NA,53,0,0,0,91%,0,0,0%,0,0,0,1,0,2,3,58,67,0,1,0,0,0,0,2,5,1,1,2,2,2,2,0,1,1,NA,6.7
330,Sadilek Michal,Midfielder,NA,NA,NA,85,NA,NA,NA,NA,29,0,0,0,85%,1,0,100%,0,1,0,2,0,0,2,34,43,3,1,1,0,0,0,6,2,2,0,5,1,1,0,0,1,NA,NA,5.9
331,Vanaken Hans,Midfielder,NA,NA,NA,79,NA,NA,NA,NA,28,0,0,0,85%,0,0,0%,0,0,0,2,2,1,3,33,43,0,4,0,0,0,0,3,5,2,0,9,0,0,1,0,1,1,NA,7
332,Valery Yan,Defender,NA,NA,NA,90,NA,NA,NA,NA,42,0,1,0,76%,0,0,0%,0,0,0,5,11,2,9,55,91,2,1,2,0,2,1,3,2,0,0,6,0,0,0,0,NA,NA,NA,6.3
333,Marquinhos,Defender,NA,NA,NA,83,NA,NA,NA,NA,34,0,0,0,85%,0,0,0%,0,0,0,0,2,2,2,40,58,0,2,7,0,2,2,3,4,3,2,2,0,0,0,0,1,1,NA,7.1
334,Sanchez Jorge,Defender,NA,NA,NA,81,NA,NA,NA,NA,42,0,1,1,88%,1,0,100%,0,1,0,2,0,0,4,48,55,2,2,2,0,0,0,3,2,1,2,2,0,0,0,1,0,NA,NA,7.5
335,Ziyad Aljohani,Midfielder,NA,NA,NA,89,NA,NA,NA,NA,31,0,0,0,78%,0,0,0%,0,0,0,1,4,2,3,40,65,1,1,1,1,2,2,5,4,2,1,7,0,0,2,0,1,NA,NA,7
336,Katic Nikola,Defender,NA,NA,NA,90,NA,NA,NA,NA,62,0,0,0,89%,0,0,0%,0,0,0,12,1,0,15,70,86,1,4,5,0,1,0,3,10,1,1,1,3,2,3,0,NA,NA,NA,7.5
337,Fernandez Gatito,Keeper,0,1,0,90,0,2,1,5,15,NA,NA,NA,,0,0,0%,0,0,0,0,0,0,3,19,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,NA,NA,NA,7.5
338,Rafael Leao,Attacker,NA,NA,NA,4,NA,NA,NA,NA,3,1,0,0,75%,0,0,0%,0,0,0,0,0,2,0,4,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,NA,NA,NA
339,Williams Ronwen,Keeper,0,2,0,90,1,4,1,3,16,NA,NA,NA,,0,0,0%,0,0,0,13,0,0,20,23,31,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,NA,NA,NA,7.7
340,Falchener Henrik,Defender,NA,NA,NA,90,NA,NA,NA,NA,95,0,0,0,97%,2,0,0%,2,0,0,3,1,0,4,98,113,0,1,2,0,0,0,0,5,0,0,5,4,3,0,0,NA,NA,NA,6.7
341,Ade Ricardo,Defender,NA,NA,NA,85,NA,NA,NA,NA,18,0,0,0,72%,0,0,0%,0,0,0,1,4,1,2,25,41,0,0,0,0,0,0,2,1,1,0,2,0,0,1,0,1,NA,NA,6.5
342,Mozgovoy Akmal,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,59,1,0,0,89%,5,2,40%,1,2,0,4,12,4,5,66,98,0,0,0,1,7,4,5,6,0,0,5,0,0,2,0,NA,NA,NA,8.4
343,Sangare Ibrahim,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,80,0,1,1,91%,4,1,25%,1,1,0,3,1,1,3,88,103,1,0,0,1,3,3,4,6,0,0,6,1,0,2,0,NA,NA,NA,8.3
344,Hajisafi Ehsan,Defender,NA,NA,NA,90,NA,NA,NA,NA,43,0,1,1,86%,1,0,100%,0,1,0,6,0,0,8,50,63,1,2,2,0,0,0,1,7,0,1,7,5,2,0,0,NA,1,NA,8.1
345,Martinez Emiliano,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,31,0,1,1,89%,2,0,50%,1,1,0,0,0,2,2,35,52,1,1,2,1,2,1,5,5,2,2,1,1,1,2,0,NA,NA,NA,8.2
346,Hadj Moussa Anis,Attacker,NA,NA,NA,80,NA,NA,NA,NA,8,0,0,0,73%,3,0,0%,3,0,0,0,1,0,0,11,29,3,0,0,2,2,1,7,4,1,1,5,1,1,2,0,1,NA,NA,5.9
347,Rochet Sergio,Keeper,0,2,0,90,0,2,1,2,14,NA,NA,NA,,0,0,0%,0,0,0,13,0,0,21,22,28,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,NA,NA,NA,5.7
348,Cho Wije,Defender,NA,NA,NA,90,NA,NA,NA,NA,27,0,0,0,73%,0,0,0%,0,0,0,4,0,0,10,37,54,2,0,8,0,1,0,3,4,0,3,8,4,3,0,0,NA,NA,NA,6.7
349,Darida Vladimir,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,85%,0,0,0%,0,0,0,3,0,1,5,39,45,1,3,0,0,1,1,3,5,1,1,7,0,0,1,0,NA,1,NA,6.7
