ano_campeonato,rodada,estadio,publico,publico_max,publico_medio_mandante,colocacao_mandante,colocacao_visitante,time_mandante,time_visitante,gols_mandante,gols_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,resultado_mandante,resultado_ultimo_jogo_mandante,saldo_gols_ultimo_jogo_mandante,sequencia_vitoria_mandante,sequencia_derrota_mandante,resultado_ultimo_jogo_visitante,saldo_gols_ultimo_jogo_visitante,sequencia_vitoria_visitante,sequencia_derrota_visitante
2018,20,Estádio Presidente Vargas,18047.0,20268.0,20737.0,19.0,14.0,Ceará SC,Santos FC,1.0,1.0,6430000.0,29600000.0,0,-0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0
2018,20,Estádio Jornalista Mário Filho,7856.0,82238.0,18028.3,10.0,7.0,Fluminense,Corinthians,1.0,0.0,13950000.0,30300000.0,1,-0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,2.0
2018,20,Arena Condá,4146.0,22600.0,8432.8,16.0,13.0,Chapecoense,Atlético-PR,2.0,1.0,8250000.0,10600000.0,1,-1.0,-2.0,0.0,1.0,1.0,3.0,5.0,0.0
2018,20,Allianz Parque,24882.0,43600.0,29805.8,6.0,12.0,Palmeiras,Botafogo,2.0,0.0,34450000.0,11800000.0,1,1.0,3.0,4.0,0.0,-1.0,-3.0,0.0,1.0
2018,20,Arena do Grêmio,14559.0,60540.0,23272.454545454544,4.0,8.0,Grêmio,Cruzeiro,1.0,1.0,50400000.0,25450000.0,0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
2018,20,Estádio Raimundo Sampaio,22452.0,23018.0,17465.0,5.0,15.0,Atlético-MG,Vasco da Gama,0.0,0.0,17350000.0,10300000.0,0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
2018,20,Arena Fonte Nova,18671.0,55000.0,17244.727272727272,9.0,2.0,EC Bahia,Internacional,0.0,1.0,12950000.0,23700000.0,-1,-0.0,0.0,9.0,0.0,1.0,1.0,4.0,0.0
2018,20,Estádio Jornalista Mário Filho,51878.0,78838.0,51881.90909090909,3.0,18.0,Flamengo,EC Vitória,1.0,0.0,51500000.0,9750000.0,1,-1.0,-3.0,0.0,1.0,-1.0,-3.0,0.0,2.0
2018,20,Estádio Adelmar da Costa Carvalho,16425.0,35000.0,15451.4,17.0,11.0,Sport Recife,América-MG,0.0,2.0,12500000.0,9000000.0,-1,-1.0,-3.0,0.0,2.0,0.0,0.0,1.0,0.0
2018,20,Estádio Durival Britto e Silva,8561.0,20083.0,7495.363636363636,20.0,1.0,Paraná,São Paulo,1.0,1.0,6150000.0,31000000.0,0,-1.0,-1.0,0.0,1.0,1.0,2.0,4.0,0.0
2018,21,Neo Química Arena,28375.0,49205.0,29601.454545454544,8.0,20.0,Corinthians,Paraná,1.0,0.0,28800000.0,6050000.0,1,-1.0,-1.0,0.0,3.0,0.0,0.0,1.0,0.0
2018,21,Estádio Olímpico Nilton Santos,6031.0,46931.0,8385.3,15.0,17.0,Botafogo,Sport Recife,2.0,0.0,13150000.0,12650000.0,1,-1.0,-2.0,0.0,2.0,-1.0,-2.0,0.0,3.0
2018,21,Estádio Governador Magalhães Pinto,11453.0,57483.0,19587.1,7.0,9.0,Cruzeiro,Fluminense,2.0,1.0,28250000.0,14250000.0,1,-0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0
2018,21,Estádio Raimundo Sampaio,12887.0,25000.0,6813.909090909091,10.0,3.0,América-MG,Flamengo,2.0,2.0,9350000.0,51500000.0,0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0
2018,21,Estádio Beira-Rio,43743.0,56000.0,28380.0,2.0,5.0,Internacional,Palmeiras,0.0,0.0,23700000.0,36150000.0,0,1.0,1.0,5.0,0.0,1.0,2.0,5.0,0.0
2018,21,Estádio São Januário,8782.0,24584.0,10407.818181818182,14.0,12.0,Vasco da Gama,Chapecoense,3.0,1.0,10300000.0,10450000.0,1,-0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
2018,21,Estádio Cícero Pompeu de Toledo,57723.0,67428.0,35524.0,1.0,19.0,São Paulo,Ceará SC,1.0,0.0,29250000.0,6330000.0,1,-0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
2018,21,Arena da Baixada,13577.0,42372.0,12408.7,16.0,4.0,Atlético-PR,Grêmio,2.0,1.0,11500000.0,10600000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,6.0,0.0
2018,21,Estádio Urbano Caldeira,11564.0,20120.0,11332.363636363636,13.0,11.0,Santos FC,EC Bahia,2.0,0.0,40650000.0,14500000.0,1,-0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,1.0
2018,21,Estádio Manoel Barradas,6412.0,35632.0,7448.2,18.0,6.0,EC Vitória,Atlético-MG,1.0,0.0,8450000.0,19450000.0,1,-1.0,-1.0,0.0,3.0,0.0,0.0,3.0,0.0
2018,22,Estádio Jornalista Mário Filho,33646.0,82000.0,12344.333333333334,12.0,11.0,Vasco da Gama,Santos FC,0.0,3.0,11400000.0,35300000.0,-1,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0
2018,22,Estádio Cícero Pompeu de Toledo,49348.0,67428.0,36780.72727272727,1.0,10.0,São Paulo,Fluminense,1.0,1.0,23450000.0,11550000.0,0,1.0,1.0,6.0,0.0,-1.0,-1.0,0.0,1.0
2018,22,Arena do Grêmio,16589.0,60540.0,22715.5,5.0,14.0,Grêmio,Botafogo,4.0,0.0,47200000.0,10900000.0,1,-1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0
2018,22,Arena da Baixada,13433.0,42372.0,12501.818181818182,15.0,13.0,Atlético-PR,EC Bahia,2.0,0.0,11200000.0,13850000.0,1,1.0,1.0,1.0,0.0,-1.0,-2.0,0.0,2.0
2018,22,Estádio Governador Magalhães Pinto,16247.0,57483.0,19283.454545454544,7.0,2.0,Cruzeiro,Internacional,0.0,0.0,28800000.0,24550000.0,0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0
2018,22,Estádio Jornalista Mário Filho,61277.0,78838.0,52664.833333333336,3.0,19.0,Flamengo,Ceará SC,0.0,1.0,41750000.0,6980000.0,-1,-0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,1.0
2018,22,Arena Condá,4546.0,22600.0,8079.454545454545,16.0,4.0,Chapecoense,Palmeiras,1.0,2.0,7000000.0,30900000.0,-1,-1.0,-2.0,0.0,1.0,-0.0,0.0,6.0,0.0
2018,22,Estádio Manoel Barradas,12603.0,35632.0,7916.818181818182,17.0,9.0,EC Vitória,América-MG,1.0,0.0,6200000.0,9050000.0,1,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
2018,22,Neo Química Arena,29609.0,49205.0,29602.083333333332,8.0,6.0,Corinthians,Atlético-MG,1.0,1.0,17700000.0,18950000.0,0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2018,22,Estádio Adelmar da Costa Carvalho,13966.0,35000.0,15316.363636363636,18.0,20.0,Sport Recife,Paraná,1.0,0.0,10950000.0,6550000.0,1,-1.0,-2.0,0.0,4.0,-1.0,-1.0,0.0,1.0
2018,23,Estádio Jornalista Mário Filho,8952.0,82238.0,17203.18181818182,11.0,13.0,Fluminense,EC Vitória,0.0,0.0,12050000.0,9200000.0,0,-0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
2018,23,Estádio Olímpico Nilton Santos,5749.0,46931.0,8145.636363636364,16.0,7.0,Botafogo,Cruzeiro,1.0,1.0,12100000.0,18250000.0,0,-1.0,-4.0,0.0,1.0,0.0,0.0,4.0,0.0
2018,23,Estádio Municipal Paulo Machado de Carvalho,16083.0,37000.0,11728.25,9.0,4.0,Santos FC,Grêmio,0.0,0.0,35800000.0,24450000.0,0,1.0,3.0,4.0,0.0,1.0,4.0,1.0,0.0
2018,23,Allianz Parque,24601.0,43600.0,29332.636363636364,5.0,10.0,Palmeiras,Atlético-PR,2.0,0.0,28200000.0,11200000.0,1,1.0,1.0,7.0,0.0,1.0,2.0,2.0,0.0
2018,23,Estádio Durival Britto e Silva,2829.0,20083.0,7106.5,20.0,17.0,Paraná,Chapecoense,1.0,1.0,4750000.0,8600000.0,0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.0,2.0
2018,23,Estádio Governador Plácido Castelo,39785.0,60326.0,22324.333333333332,19.0,8.0,Ceará SC,Corinthians,2.0,1.0,6180000.0,18300000.0,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
2018,23,Estádio Raimundo Sampaio,5061.0,25000.0,6667.833333333333,12.0,15.0,América-MG,Vasco da Gama,2.0,1.0,9150000.0,11100000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-3.0,0.0,1.0
2018,23,Estádio Beira-Rio,33633.0,56000.0,28857.545454545456,2.0,3.0,Internacional,Flamengo,2.0,1.0,25800000.0,32250000.0,1,-0.0,0.0,7.0,0.0,-1.0,-1.0,0.0,1.0
2018,23,Arena Fonte Nova,13816.0,55000.0,16959.0,14.0,18.0,EC Bahia,Sport Recife,2.0,0.0,11600000.0,12250000.0,1,-1.0,-2.0,0.0,3.0,1.0,1.0,1.0,0.0
2018,23,Estádio Raimundo Sampaio,20852.0,23018.0,17747.25,6.0,1.0,Atlético-MG,São Paulo,1.0,0.0,18100000.0,17400000.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
2018,24,Estádio Manoel Barradas,10092.0,35632.0,8098.083333333333,14.0,16.0,EC Vitória,Vasco da Gama,1.0,0.0,7450000.0,9700000.0,1,-0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,2.0
2018,24,Allianz Parque,38568.0,43600.0,30102.25,3.0,8.0,Palmeiras,Corinthians,1.0,0.0,38150000.0,21400000.0,1,1.0,2.0,8.0,0.0,-1.0,-1.0,0.0,1.0
2018,24,Estádio Durival Britto e Silva,4504.0,20083.0,6906.307692307692,20.0,10.0,Paraná,Santos FC,0.0,2.0,5150000.0,28900000.0,-1,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
2018,24,Estádio Raimundo Sampaio,20922.0,23018.0,17991.46153846154,6.0,13.0,Atlético-MG,Atlético-PR,3.0,1.0,20050000.0,12700000.0,1,1.0,1.0,2.0,0.0,-1.0,-2.0,0.0,1.0
2018,24,Estádio Jornalista Mário Filho,28983.0,78838.0,50843.153846153844,4.0,17.0,Flamengo,Chapecoense,2.0,0.0,36550000.0,8150000.0,1,-1.0,-1.0,0.0,2.0,-0.0,0.0,1.0,0.0
2018,24,Estádio Jornalista Mário Filho,10969.0,82238.0,16683.666666666668,12.0,15.0,Fluminense,Botafogo,1.0,0.0,12350000.0,12300000.0,1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2018,24,Estádio Raimundo Sampaio,4348.0,25000.0,6489.384615384615,9.0,19.0,América-MG,Ceará SC,0.0,0.0,8950000.0,6430000.0,0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
2018,24,Estádio Cícero Pompeu de Toledo,43550.0,67428.0,37344.833333333336,2.0,11.0,São Paulo,EC Bahia,1.0,0.0,20150000.0,12350000.0,1,-1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0
2018,24,Estádio Adelmar da Costa Carvalho,9525.0,35000.0,14833.75,18.0,7.0,Sport Recife,Cruzeiro,0.0,0.0,12850000.0,19700000.0,0,-1.0,-2.0,0.0,1.0,-0.0,0.0,5.0,0.0
2018,24,Estádio Beira-Rio,44176.0,56000.0,30134.083333333332,1.0,5.0,Internacional,Grêmio,1.0,0.0,26800000.0,45450000.0,1,1.0,1.0,8.0,0.0,-0.0,0.0,2.0,0.0
2018,25,Arena do Grêmio,20198.0,60540.0,22521.846153846152,6.0,20.0,Grêmio,Paraná,2.0,0.0,7950000.0,4350000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-2.0,0.0,1.0
2018,25,Arena da Baixada,10343.0,42372.0,12321.916666666666,14.0,9.0,Atlético-PR,Fluminense,3.0,1.0,11600000.0,11650000.0,1,-1.0,-2.0,0.0,2.0,1.0,1.0,3.0,0.0
2018,25,Neo Química Arena,21112.0,49205.0,28949.0,10.0,18.0,Corinthians,Sport Recife,2.0,1.0,19100000.0,8850000.0,1,-1.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0
2018,25,Estádio Governador Magalhães Pinto,24999.0,57483.0,19759.75,7.0,5.0,Cruzeiro,Atlético-MG,0.0,0.0,16050000.0,20450000.0,0,-0.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0
2018,25,Estádio Urbano Caldeira,13488.0,20120.0,11863.615384615385,8.0,2.0,Santos FC,São Paulo,0.0,0.0,36800000.0,24250000.0,0,1.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0
2018,25,Estádio Governador Plácido Castelo,32136.0,60326.0,23079.076923076922,19.0,12.0,Ceará SC,EC Vitória,2.0,0.0,6180000.0,10350000.0,1,-0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0
2018,25,Estádio Nacional de Brasília Mané Garrincha,54288.0,71400.0,15570.76923076923,16.0,4.0,Vasco da Gama,Flamengo,1.0,1.0,9700000.0,47550000.0,0,-1.0,-1.0,0.0,3.0,1.0,2.0,1.0,0.0
2018,25,Arena Condá,16981.0,22600.0,8821.25,17.0,1.0,Chapecoense,Internacional,2.0,1.0,8250000.0,22600000.0,1,-1.0,-2.0,0.0,1.0,1.0,1.0,9.0,0.0
2018,25,Arena Fonte Nova,24951.0,55000.0,17573.76923076923,13.0,3.0,EC Bahia,Palmeiras,1.0,1.0,12650000.0,35900000.0,0,-1.0,-1.0,0.0,1.0,1.0,1.0,9.0,0.0
2018,25,Estádio Olímpico Nilton Santos,25382.0,46931.0,9582.0,15.0,11.0,Botafogo,América-MG,1.0,0.0,12700000.0,9350000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,26,Arena Condá,5170.0,22600.0,8540.384615384615,16.0,10.0,Chapecoense,Fluminense,1.0,2.0,9600000.0,13850000.0,-1,1.0,1.0,1.0,0.0,-1.0,-2.0,0.0,1.0
2018,26,Estádio Cícero Pompeu de Toledo,47846.0,67428.0,38152.61538461538,1.0,12.0,São Paulo,América-MG,1.0,1.0,29400000.0,7950000.0,0,-0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,1.0
2018,26,Arena do Grêmio,38924.0,60540.0,23693.428571428572,5.0,17.0,Grêmio,Ceará SC,3.0,2.0,49900000.0,6180000.0,1,1.0,2.0,1.0,0.0,1.0,2.0,4.0,0.0
2018,26,Arena da Baixada,15831.0,42372.0,12591.846153846154,11.0,20.0,Atlético-PR,Paraná,3.0,0.0,13900000.0,5600000.0,1,1.0,2.0,1.0,0.0,-1.0,-2.0,0.0,2.0
2018,26,Estádio Adelmar da Costa Carvalho,18681.0,35000.0,15129.692307692309,19.0,3.0,Sport Recife,Palmeiras,0.0,1.0,10650000.0,28650000.0,-1,-1.0,-1.0,0.0,1.0,-0.0,0.0,10.0,0.0
2018,26,Estádio São Januário,13293.0,24584.0,15408.07142857143,18.0,14.0,Vasco da Gama,EC Bahia,2.0,1.0,12200000.0,10350000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018,26,Neo Química Arena,27199.0,49205.0,28824.0,8.0,2.0,Corinthians,Internacional,1.0,1.0,30100000.0,22550000.0,0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2018,26,Estádio Governador Magalhães Pinto,9029.0,57483.0,18934.30769230769,7.0,9.0,Cruzeiro,Santos FC,2.0,1.0,15050000.0,35300000.0,1,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0
2018,26,Estádio Jornalista Mário Filho,39462.0,78838.0,50030.21428571428,4.0,6.0,Flamengo,Atlético-MG,2.0,1.0,43500000.0,14700000.0,1,-0.0,0.0,2.0,0.0,-0.0,0.0,4.0,0.0
2018,26,Estádio Manoel Barradas,9994.0,35632.0,8243.923076923076,13.0,15.0,EC Vitória,Botafogo,3.0,4.0,6500000.0,12100000.0,-1,-1.0,-2.0,0.0,1.0,1.0,1.0,1.0,0.0
2018,27,Estádio Raimundo Sampaio,22654.0,23018.0,18324.5,6.0,19.0,Atlético-MG,Sport Recife,5.0,2.0,17950000.0,11950000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,2.0
2018,27,Estádio Jornalista Mário Filho,8721.0,82238.0,16071.153846153846,9.0,5.0,Fluminense,Grêmio,0.0,1.0,13550000.0,9050000.0,-1,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0
2018,27,Estádio Municipal Paulo Machado de Carvalho,35654.0,37000.0,30529.30769230769,2.0,7.0,Palmeiras,Cruzeiro,3.0,1.0,37900000.0,17300000.0,1,1.0,1.0,11.0,0.0,1.0,1.0,8.0,0.0
2018,27,Estádio Beira-Rio,37070.0,56000.0,30667.615384615383,3.0,14.0,Internacional,EC Vitória,2.0,1.0,22650000.0,8300000.0,1,-0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,2.0
2018,27,Estádio Olímpico Nilton Santos,19976.0,46931.0,10381.538461538461,12.0,1.0,Botafogo,São Paulo,2.0,2.0,12100000.0,27650000.0,0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
2018,27,Estádio Urbano Caldeira,7802.0,20120.0,11573.5,11.0,10.0,Santos FC,Atlético-PR,1.0,0.0,31300000.0,10250000.0,1,-1.0,-1.0,0.0,1.0,1.0,3.0,2.0,0.0
2018,27,Estádio Governador Plácido Castelo,27485.0,60326.0,23393.785714285714,18.0,17.0,Ceará SC,Chapecoense,3.0,1.0,6280000.0,8250000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2018,27,Arena Fonte Nova,31626.0,55000.0,18577.5,15.0,4.0,EC Bahia,Flamengo,0.0,0.0,9750000.0,47750000.0,0,-1.0,-1.0,0.0,1.0,1.0,1.0,3.0,0.0
2018,27,Estádio Durival Britto e Silva,3894.0,20083.0,6691.142857142857,20.0,16.0,Paraná,Vasco da Gama,1.0,1.0,4400000.0,14000000.0,0,-1.0,-3.0,0.0,3.0,1.0,1.0,2.0,0.0
2018,27,Estádio Raimundo Sampaio,8012.0,25000.0,6598.142857142857,13.0,8.0,América-MG,Corinthians,0.0,0.0,7700000.0,24550000.0,0,-0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2018,28,Estádio Governador Magalhães Pinto,30814.0,57483.0,19782.85714285714,7.0,15.0,Cruzeiro,Ceará SC,0.0,2.0,22300000.0,7330000.0,-1,-1.0,-2.0,0.0,1.0,1.0,2.0,1.0,0.0
2018,28,Neo Química Arena,41943.0,49205.0,29698.6,9.0,5.0,Corinthians,Flamengo,0.0,3.0,23900000.0,45550000.0,-1,-0.0,0.0,3.0,0.0,-0.0,0.0,4.0,0.0
2018,28,Estádio Jornalista Mário Filho,6715.0,82238.0,15402.857142857143,10.0,20.0,Fluminense,Paraná,4.0,0.0,13350000.0,4400000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018,28,Estádio Olímpico Nilton Santos,10059.0,46931.0,10358.5,12.0,16.0,Botafogo,Vasco da Gama,1.0,1.0,12600000.0,10050000.0,0,0.0,0.0,3.0,0.0,-0.0,0.0,3.0,0.0
2018,28,Arena do Grêmio,31516.0,60540.0,24214.933333333334,4.0,14.0,Grêmio,EC Bahia,2.0,2.0,46650000.0,13650000.0,0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
2018,28,Estádio Adelmar da Costa Carvalho,9979.0,35000.0,14761.785714285714,19.0,2.0,Sport Recife,Internacional,2.0,1.0,10250000.0,19350000.0,1,-1.0,-3.0,0.0,3.0,1.0,1.0,2.0,0.0
2018,28,Estádio Manoel Barradas,7478.0,35632.0,8189.214285714285,17.0,8.0,EC Vitória,Santos FC,0.0,1.0,6150000.0,31750000.0,-1,-1.0,-1.0,0.0,3.0,1.0,1.0,1.0,0.0
2018,28,Arena Condá,10074.0,22600.0,8649.92857142857,18.0,6.0,Chapecoense,Atlético-MG,1.0,0.0,9350000.0,16550000.0,1,-1.0,-2.0,0.0,2.0,1.0,3.0,1.0,0.0
2018,28,Estádio Cícero Pompeu de Toledo,56694.0,67428.0,39477.0,3.0,1.0,São Paulo,Palmeiras,0.0,2.0,35750000.0,40900000.0,-1,-0.0,0.0,4.0,0.0,1.0,2.0,12.0,0.0
2018,28,Arena da Baixada,11443.0,42372.0,12509.785714285714,11.0,13.0,Atlético-PR,América-MG,4.0,0.0,12050000.0,8650000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,29,Arena Condá,6280.0,22600.0,8491.933333333332,17.0,18.0,Chapecoense,EC Vitória,0.0,1.0,7750000.0,11100000.0,-1,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,4.0
2018,29,Estádio Municipal Paulo Machado de Carvalho,35812.0,37000.0,30906.64285714286,1.0,5.0,Palmeiras,Grêmio,2.0,0.0,35000000.0,35150000.0,1,1.0,2.0,13.0,0.0,0.0,0.0,4.0,0.0
2018,29,Estádio Governador Plácido Castelo,29946.0,60326.0,23830.6,13.0,12.0,Ceará SC,Botafogo,0.0,0.0,6480000.0,12600000.0,0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0
2018,29,Estádio Jornalista Mário Filho,52924.0,78838.0,50223.13333333333,3.0,8.0,Flamengo,Fluminense,3.0,0.0,45550000.0,12750000.0,1,1.0,3.0,5.0,0.0,1.0,4.0,1.0,0.0
2018,29,Estádio São Januário,11376.0,24584.0,15139.266666666666,16.0,9.0,Vasco da Gama,Cruzeiro,2.0,0.0,10250000.0,14750000.0,1,-0.0,0.0,4.0,0.0,-1.0,-2.0,0.0,2.0
2018,29,Estádio Governador Roberto Santos,29328.0,31000.0,19294.2,15.0,20.0,EC Bahia,Paraná,2.0,0.0,11400000.0,3450000.0,1,-0.0,0.0,2.0,0.0,-1.0,-4.0,0.0,1.0
2018,29,Arena da Baixada,13481.0,42372.0,12574.533333333333,10.0,19.0,Atlético-PR,Sport Recife,4.0,0.0,12000000.0,9650000.0,1,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0
2018,29,Estádio Municipal Paulo Machado de Carvalho,26428.0,37000.0,12563.8,7.0,11.0,Santos FC,Corinthians,1.0,0.0,26350000.0,22850000.0,1,1.0,1.0,2.0,0.0,-1.0,-3.0,0.0,1.0
2018,29,Estádio Beira-Rio,45263.0,56000.0,31710.14285714286,2.0,4.0,Internacional,São Paulo,3.0,1.0,23150000.0,28150000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-2.0,0.0,1.0
2018,29,Estádio Raimundo Sampaio,20526.0,23018.0,18471.266666666666,6.0,14.0,Atlético-MG,América-MG,0.0,0.0,21150000.0,8550000.0,0,-1.0,-1.0,0.0,1.0,-1.0,-4.0,0.0,1.0
2018,30,Estádio Olímpico Nilton Santos,8180.0,46931.0,10213.266666666666,12.0,13.0,Botafogo,EC Bahia,0.0,1.0,12300000.0,12200000.0,-1,-0.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0
2018,30,Estádio Adelmar da Costa Carvalho,13860.0,35000.0,14701.666666666666,19.0,15.0,Sport Recife,Vasco da Gama,2.0,1.0,10050000.0,11350000.0,1,-1.0,-4.0,0.0,1.0,1.0,2.0,5.0,0.0
2018,30,Estádio Manoel Barradas,18663.0,35632.0,8887.466666666667,17.0,11.0,EC Vitória,Corinthians,2.0,2.0,11250000.0,27400000.0,0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,2.0
2018,30,Estádio Jornalista Mário Filho,4762.0,82238.0,14693.466666666667,9.0,6.0,Fluminense,Atlético-MG,1.0,0.0,13850000.0,22950000.0,1,-1.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0
2018,30,Estádio Raimundo Sampaio,12666.0,25000.0,19308.4,10.0,18.0,Cruzeiro,Chapecoense,3.0,0.0,30800000.0,10650000.0,1,-1.0,-2.0,0.0,3.0,-1.0,-1.0,0.0,1.0
2018,30,Estádio Cícero Pompeu de Toledo,13053.0,67428.0,37715.4,4.0,8.0,São Paulo,Atlético-PR,0.0,0.0,17000000.0,12200000.0,0,-1.0,-2.0,0.0,2.0,1.0,4.0,2.0,0.0
2018,30,Estádio Durival Britto e Silva,4271.0,20083.0,6529.8,20.0,3.0,Paraná,Flamengo,0.0,4.0,4550000.0,45550000.0,-1,-1.0,-2.0,0.0,2.0,1.0,3.0,6.0,0.0
2018,30,Estádio Municipal Paulo Machado de Carvalho,36323.0,37000.0,31267.733333333334,1.0,14.0,Palmeiras,Ceará SC,2.0,1.0,31100000.0,6180000.0,1,1.0,2.0,14.0,0.0,0.0,0.0,3.0,0.0
2018,30,Estádio Raimundo Sampaio,5821.0,25000.0,6546.333333333333,16.0,5.0,América-MG,Grêmio,1.0,1.0,8750000.0,8100000.0,0,-0.0,0.0,1.0,0.0,-1.0,-2.0,0.0,1.0
2018,30,Estádio Beira-Rio,43159.0,56000.0,32473.4,2.0,7.0,Internacional,Santos FC,2.0,2.0,23900000.0,37250000.0,0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0
2018,31,Estádio Manoel Barradas,11714.0,35632.0,9064.125,17.0,4.0,EC Vitória,São Paulo,0.0,1.0,6050000.0,24900000.0,-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2018,31,Neo Química Arena,35577.0,49205.0,30066.0,12.0,11.0,Corinthians,EC Bahia,2.0,1.0,26900000.0,14150000.0,1,-0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
2018,31,Arena do Grêmio,13842.0,60540.0,23566.625,5.0,19.0,Grêmio,Sport Recife,3.0,4.0,8900000.0,10050000.0,-1,-0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2018,31,Arena da Baixada,8186.0,42372.0,12300.25,8.0,13.0,Atlético-PR,Botafogo,2.0,1.0,10250000.0,13400000.0,1,-0.0,0.0,3.0,0.0,-1.0,-1.0,0.0,1.0
2018,31,Arena Condá,13278.0,22600.0,8791.0625,18.0,16.0,Chapecoense,América-MG,1.0,0.0,10800000.0,8650000.0,1,-1.0,-3.0,0.0,2.0,0.0,0.0,2.0,0.0
2018,31,Estádio Urbano Caldeira,8680.0,20120.0,12321.0625,7.0,9.0,Santos FC,Fluminense,3.0,0.0,39300000.0,6400000.0,1,-0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0
2018,31,Estádio São Januário,8301.0,24584.0,14711.875,15.0,3.0,Vasco da Gama,Internacional,1.0,1.0,11150000.0,22300000.0,0,-1.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0
2018,31,Estádio Governador Magalhães Pinto,18783.0,57483.0,19275.5625,10.0,20.0,Cruzeiro,Paraná,3.0,1.0,29400000.0,3450000.0,1,1.0,3.0,1.0,0.0,-1.0,-4.0,0.0,3.0
2018,31,Estádio Governador Plácido Castelo,37394.0,60326.0,24678.3125,14.0,6.0,Ceará SC,Atlético-MG,2.0,1.0,6250000.0,17950000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2018,31,Estádio Jornalista Mário Filho,65102.0,78838.0,51153.0625,2.0,1.0,Flamengo,Palmeiras,1.0,1.0,45550000.0,26850000.0,0,1.0,4.0,7.0,0.0,1.0,1.0,15.0,0.0
2018,32,Allianz Parque,38938.0,43600.0,31747.125,1.0,7.0,Palmeiras,Santos FC,3.0,2.0,45450000.0,37750000.0,1,-0.0,0.0,16.0,0.0,1.0,3.0,5.0,0.0
2018,32,Estádio Olímpico Nilton Santos,21463.0,46931.0,10916.375,15.0,11.0,Botafogo,Corinthians,1.0,0.0,15650000.0,28250000.0,1,-1.0,-1.0,0.0,2.0,1.0,1.0,2.0,0.0
